a,b,c,d,e,f,g,h,i,j,k,l,m
0.07327238,-0.93504035,-0.10219932,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15135211,-0.93504035,0.16746174,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.07259417,-0.93504035,-0.10935003,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.15759169,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.7063497,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,0.35244203,-0.05374304,-0.37467143
-0.17658168,-0.93504035,-0.20723525,-0.03697636,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
-0.087464355,-0.93504035,-0.10013357,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1750896,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.03863294,-0.93504035,-0.19039136,-0.033310294,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.1894907,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,0.35244203,-0.05374304,-0.37467143
-0.11839092,-0.93504035,0.14505619,-0.033279225,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.47890675,-0.73832875,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
4.0288877,-0.93504035,-0.1878489,-0.03362098,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15609962,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.04541508,-0.93504035,-0.18991466,-0.033310294,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.04690715,-0.93504035,-0.18927903,-0.033310294,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.05536753,-0.93504035,-0.1082377,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.37467143
4.144184,-0.93504035,-0.09902123,-0.03147726,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.07883373,-0.93504035,0.043357264,-0.033310294,0.7063497,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1214505,-0.19168988,-0.05374304,2.6951616
-0.1725124,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.40464038,-0.8021824,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.4745893,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.049806178,-0.93504035,-0.10776099,-0.032999612,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.033664674,-0.93504035,-0.1884845,-0.033310294,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.0352924,-0.93504035,-0.10887332,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.15949069,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.4745893,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
0.007214329,-0.93504035,-0.10760208,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.10930285,-0.93504035,-0.1047418,-0.032999612,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15420061,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.71174306,-0.93504035,-0.098067805,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.14633332,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.17210548,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,0.29951736,0.330374,-0.82346696,-0.19168988,-0.05374304,-0.37467143
-0.12327405,-0.93504035,-0.10505961,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.075694084,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.49536267,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.12680078,-0.93504035,-0.10362947,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12544434,-0.93504035,-0.10061028,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.14511254,-0.93504035,0.14759867,-0.033279225,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12463047,-0.93504035,-0.10013357,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.0549208,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.35431895,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.11188006,-0.93504035,-0.1014048,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.37467143
0.024983542,-0.93504035,-0.10998565,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.4104112,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,0.27470893,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.10862463,-0.93504035,-0.09965685,-0.032999612,1.0583804,0.93045443,2.8636901,-0.06419543,0.7759723,0.9218654,-0.19168988,1.0520809,-0.3439731
-0.112829566,-0.93504035,-0.100292474,-0.032999612,1.4104112,0.93045443,2.4225457,-0.14812915,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.037683435,-0.93504035,0.043675072,-0.033310294,1.762442,0.93045443,1.981401,-0.23206286,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.0017380943,-0.93504035,0.5059285,-0.033310294,2.1144726,0.93045443,1.6873045,-0.28801867,0.2561076,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.16518769,-0.93504035,0.14648634,-0.033279225,2.4665034,0.93045443,1.5402564,-0.3159966,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.11255827,-0.93504035,-0.10426509,-0.032999612,2.8185341,0.93045443,1.3932081,-0.34397447,-0.26375708,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.10903156,-0.93504035,-0.10362947,-0.032999612,3.170565,0.93045443,1.24616,-0.37195238,-0.1894907,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.11147313,-0.93504035,-0.09918014,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.017794464,-0.93504035,-0.11093908,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.330374,-0.8447515,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
0.10894645,-0.93504035,-0.20707634,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.013674663,-0.93504035,-0.10219932,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,5.603287,0.9218654,7.5816236,-0.05374304,-0.37467143
-0.15691347,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.11811963,-0.93504035,-0.10235823,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.3439731
0.005722263,-0.93504035,-0.10648975,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12042555,-0.93504035,-0.10537742,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12395227,-0.93504035,-0.10299385,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.109438494,-0.93504035,-0.10172261,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,1.0520809,-0.3439731
-0.09668806,-0.93504035,-0.09377738,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.03212208,-0.93504035,-0.1913448,-0.033310294,1.4104112,0.93045443,-0.07727383,-0.62375355,0.330374,0.9218654,-0.19168988,-0.05374304,-0.3439731
11.879622,-0.93504035,-0.19706535,-0.033869527,1.762442,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.15420061,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.14748713,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.10550485,-0.93504035,-0.106966466,-0.032999612,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,1.0520809,-0.3439731
-0.025611231,-0.93504035,-0.18721327,-0.033310294,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,-0.6898289,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-0.589337,-0.19168988,-0.05374304,-0.37467143
-0.11920477,-0.93504035,-0.102040425,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.2561076,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12435919,-0.93504035,-0.102040425,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.330374,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18607667,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.109438494,-0.93504035,-0.1045829,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.1722411,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.2561076,-0.866036,-0.19168988,-0.05374304,-0.37467143
-0.109845415,-0.93504035,-0.1049007,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.019371662,-0.93504035,-0.10887332,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.6144788,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.6984125,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.7823464,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.036106445,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,0.7411077,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.036106445,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,0.66337454,-0.05374304,-0.3439731
-0.10523356,-0.93504035,-0.1045829,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.10550485,-0.93504035,-0.103947274,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.102113776,-0.93504035,-0.10426509,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,1.0520809,-0.3439731
1.3534693,-0.93504035,-0.1878489,-0.034273412,1.0583804,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.4104112,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,0.27470893,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.762442,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,0.1969758,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03846764,2.1144726,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,0.1969758,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03846764,2.4665034,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,0.1969758,-0.05374304,-0.3439731
-0.0328003,-0.93504035,0.04288055,-0.033310294,2.8185341,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.09316135,-0.93504035,-0.1047418,-0.032999612,2.8185341,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.14748713,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.038219094,1.4104112,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.1836351,1.0756936,-0.18689546,-0.03641713,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.09980784,-0.93504035,-0.103470564,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.0075707394,-0.93504035,-0.108396605,-0.032999612,2.1144726,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.3439731
0.005315325,-0.93504035,-0.10537742,-0.032999612,2.4665034,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.3439731
0.007078683,-0.93504035,-0.11030346,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.3439731
0.808999,-0.93504035,-0.09790891,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.1473042,0.9218654,0.119242646,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,0.119242646,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.7063497,0.93045443,-0.07727383,-0.62375355,1.295837,0.9218654,0.119242646,-0.05374304,-0.3439731
-0.1722411,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.2561076,-0.866036,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.7063497,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,0.119242646,-0.05374304,-0.3439731
-0.13860169,-0.93504035,0.14267263,-0.033279225,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.106047414,-0.93504035,-0.102517135,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.10767513,-0.93504035,-0.10267604,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,-0.19168988,-0.05374304,-0.3439731
0.044244822,-0.93504035,0.04256274,-0.033310294,2.1144726,0.93045443,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12422356,-0.93504035,-0.10267604,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,1.5929025,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.123816624,-0.93504035,-0.10283495,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,1.667169,0.9218654,-0.19168988,-0.05374304,-0.3439731
